date,name,text,comment_count,like_count,link 
"Tuesday, 18 February 2020 at 7:43 pm",,"DUTY WARDEN POST
Hello all! As you know, tonight is the first Fenner Bar Night of the year. For some of you, this will be the first time you will be drinking so please be safe!
▪︎if you are drinking alcohol, please drink at your own speed! Do NOT pressure any of your friends to drink, and at no point should you feel pressured to drink. If someone is pressuring you, please talk to a sober rep or call the duty warden (6184 4000)
▪︎please wear what makes you comfortable, you don't have to wear a toga!
▪︎drink lots of water ❤❤
▪︎if you need help (first aid, lockout, etc), please call 6184 4000! I will help you! Please take your room and student cards with you, would prefer not to be doing lockouts all night.
▪︎If people are being loud on your floor past 11pm, please call the duty warden. I will come and enforce those nasty curfew rules
▪︎look after your friends! If you're going out, go with friends and stay with friends! If your friend gets sick out, consider walking back with them here. Fenner looks after fenner! Going out on a stormy night isn't even that good anyway.
Have lots of fun and stay safe!!
ex oh ex oh, booty warden ❤❤",4,36,https://www.facebook.com/groups/fennerhall/permalink/2558291840966757/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 8:03 pm",,"Hey Fenner, If drinking is not your thing and you don't want to go to the bar night, come along to the Mario Kart tournament tonight at 8:30pm in the TV room",0,4,https://www.facebook.com/groups/fennerhall/permalink/2558315604297714/
"Tuesday, 18 February 2020 at 7:04 pm",Jake McCall,"XX TOGA sober reps XX
Hey Fen get excited for your first bar night of the year! We’re your sober reps for the night and we’re here to ensure that you have a fun & safe night! You should be able to tell who we are tonight cause we’re wearing these super fashionable fluro hats.
Please come talk to us if you need any kind of help at the bar night! (Or if you just wanna ask how our day was)
Get excited for a good night,
Fenner looks after Fenner xx",1,24,https://www.facebook.com/groups/fennerhall/permalink/2558244474304827/
,,,0,0,
"Tuesday, 18 February 2020 at 5:54 pm",Kathleen Collins,"Are you interested in the environment? enjoy being in nature? want to be involved in funky events? why not join Fenner green!
🌿🌱🍃🌿🌱🍃🌿🌱🍃🌿🌱🍃
Check out the Facebook group to hear all about our events, share environmental news and to meet like-minded people
🌼🌸🌼🌸🌼🌸🌼🌸🌼🌸🌼🌸
If you have any questions feel free to message myself or Alice Gill
🌎🌍🌏🌎🌍🌏🌎🌍🌎🌍🌏",2,22,https://www.facebook.com/groups/fennerhall/permalink/2558170447645563/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 6:43 pm",,"🌿 First ever bar night of 2020 — TOGA! Join us tonight from 7:30PM to dance the night away in the Warren! Wear your best interpretation of Toga and get super keen for a fun night ✨ there will also be another event running at the same time upstairs, a Mario Kart tournament run by Sports! feel free to join with them in the TV room upstairs at 8:30!! 💕",0,18,https://www.facebook.com/groups/fennerhall/permalink/2558221474307127/
"Tuesday, 18 February 2020 at 4:15 pm",Aidan Fryer,"Hey Fenner, so the FNP discount didn't work last time but it should be working tonight. Use the code FENNERFNP2020 between 6 and 8pm tonight for a discount on tickets
https://moshtix.com.au/v2/event/anusa%E2%80%99s-friday-night-party-horizon/119242",1,1,https://www.facebook.com/groups/fennerhall/permalink/2558057850990156/
,,,0,0,
"Monday, 17 February 2020 at 1:53 pm",Todd O'Dea,"Hey Fenner!! If you are keen to get involved in the Fenner Community 🎉, Flex your sporting prowess 💪 or just meet some new people then join FENNER MENS TOUCH 2020!!
Fenner sport is a super casual way to meet new people because we don't take our selves too seriously, so even if you have never picked up a ball before don't be afraid to come along and give it a go!!
Training times are yet to be confirmed so make sure you join the group to keep up to date with training times and game times :)
I'm keen to meet all of you and to see how far we can go this season!
https://www.facebook.com/groups/143894293366554/",6,9,https://www.facebook.com/groups/fennerhall/permalink/2555763164552958/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 2:39 pm",,5K lake run 🏃‍♀️🏃‍♂️⛲will still be going ahead at 3:30. Remember to meet in the foyer 10 minutes prior 🤠🐔,0,8,https://www.facebook.com/groups/fennerhall/permalink/2557944127668195/
"Tuesday, 18 February 2020 at 1:22 pm",,"Hey Fenner
Does anyone have an iron, ANUSA can borrow for our beeswax wrap making sessions?🐝🐝
We would be eternally grateful!!
If so, can you bring it to the BKS",2,3,https://www.facebook.com/groups/fennerhall/permalink/2557838004345474/
,,,0,0,
"Tuesday, 18 February 2020 at 1:12 pm",Jack Treston,"Hey Fenner Drivers,
There is a hailstorm forecasted from 2pm onwards today so if you are parked at the Kingsley Station you might wanna think about moving your car! 🥺
A few others and myself are gonna park on level 3 and leave a note for the parking inspectors and hope we don’t get a fine.
🤠",2,12,https://www.facebook.com/groups/fennerhall/permalink/2557822601013681/
,,,0,0,
"Tuesday, 18 February 2020 at 1:46 pm",,Come to the TV Room in 15 minutes to listen to ACT Workers Union! Find out your rights as a worker and ask any questions you may have!,0,2,https://www.facebook.com/groups/fennerhall/permalink/2557867837675824/
"Tuesday, 18 February 2020 at 12:42 pm",,Does anyone have jumper cables? 🙏 🙏,1,4,https://www.facebook.com/groups/fennerhall/permalink/2557784474350827/
,,,0,0,
"Tuesday, 18 February 2020 at 11:01 am",Phoenix O'Neill,"Hey Fenner,
Do you have any musical talent? Good jokes? Interpretive whale sounds? No talent but confident enough to get behind a mic? Well we have the event for you!
This Saturday we’re doing an Open Mic night at BnG and we’d love people to come and show everyone how cool and artsy Fenner is!! It’s a super inclusive environment so don’t be nervous! 😍😍
Sign up below and tag talented people to shame them into it!",2,5,https://www.facebook.com/groups/fennerhall/permalink/2557659351030006/
,,,0,0,
,,,0,0,
"Tuesday, 18 February 2020 at 12:18 pm",,"POST-CARNIVAL BBQ
come get goods
All ressies welcome",0,7,https://www.facebook.com/groups/fennerhall/permalink/2557753667687241/
"Tuesday, 18 February 2020 at 12:13 pm",,Hey y’all come down for gay(mer) hour at the warren to hang out with half of your GSEAs and also be caffeinated!,0,9,https://www.facebook.com/groups/fennerhall/permalink/2557747351021206/
"Tuesday, 18 February 2020 at 10:55 am",,Meet in foyer now for walking group for Carnival Day at Willows! 💞💞,0,5,https://www.facebook.com/groups/fennerhall/permalink/2557652074364067/
"Tuesday, 18 February 2020 at 10:40 am",Eleanor Delaney,"If you have a car in Canberra, heads up that there is a possibility of hail from 2:00pm to 9:00pm this afternoon.  Be ready to move your car if needed! 
https://www.canberratimes.com.au/story/6635273/the-worst-kind-of-storm-damaging-hail-and-wind-forecast-for-canberra/",0,4,https://www.facebook.com/groups/fennerhall/permalink/2557624054366869/
"Tuesday, 18 February 2020 at 10:38 am",Susan Brown,Looking for some ~ theatre ~ and the chance to meet some very cool people outside of Fenner? National University Theatre Society (NUTS) is having auditions for its first show of the year! Check out the link below or check out their stall and many other theatre stalls on market day.,0,5,https://www.facebook.com/groups/fennerhall/permalink/2557621134367161/
"Tuesday, 18 February 2020 at 10:26 am",,"🎉COMMENCEMENT - TICKET SALE REMINDER🎉
Ticket sale has started today! You can buy your ticket at Fenner Hall Reception during business hours (9 AM -5 PM).
Tickets are $38 and will be sold on a first-in basis. Secure your spot soon, if you haven't already!
You'll be asked to fill out a form and show your student ID.
For any queries, email Jen at community.coordinator.fenner@anu.edu.au",0,5,https://www.facebook.com/groups/fennerhall/permalink/2557606391035302/
"Tuesday, 18 February 2020 at 10:20 am",,"Walking Group to Carnival Day at Willows oval (synthetic turf next to ANU Sport) at 10:55!!!!
Bring you own spoon and come win some prizes before grabbing a snag for lunch 🎪🥄🥚🏃‍♂️🏃‍♀️",0,6,https://www.facebook.com/groups/fennerhall/permalink/2557599601035981/
"Tuesday, 18 February 2020 at 10:07 am",,"🌟 ACADEMIC POST 🌟
Hey Fenner!! make sure you get around some of the academic events ANUSA is running today :)",0,4,https://www.facebook.com/groups/fennerhall/permalink/2557584894370785/
"Tuesday, 18 February 2020 at 9:10 am",,"Welcome to day two of AstrO week, going strong!
Kick it of with a pancake breakfast this morning once more and fuel up for our Carnival day. Well have a host of fun carnival races and activities takingplace at Willows oval! (We'll have a 10.55 walking group)
Later at 2pm catch some info about working in the ACT.
Then gear up for our first official bar night in the Warren - Toga Night!
Grab your bedsheet and get down there.
Also don't forget to check out the Mario Kart tornament at 8.30pm foe your chance to become reigning Fenner champ!",0,7,https://www.facebook.com/groups/fennerhall/permalink/2557516957710912/
"Tuesday, 18 February 2020 at 9:02 am",Josh Green,Come get Pæncäke,2,13,https://www.facebook.com/groups/fennerhall/permalink/2557506321045309/
,,,0,0,
,,,0,0,
"Monday, 17 February 2020 at 5:12 pm",Susan Brown,The Honourable Susan Brown has brought back some free food so come fill up ya bellies in the Warren 🥵😜💦💦💦💦,4,10,https://www.facebook.com/groups/fennerhall/permalink/2556024784526796/
,,,0,0,
,,,0,0,
"Monday, 17 February 2020 at 9:20 pm",,"TL:DR; free traditional weaving workshop tomorrow at 2pm

Hey friends, me again! Tomorrow, the Indigenous Department is holding a weaving workshop with ANUSA in Marie Raey. Come to learn a traditional weaving stitch and learn about Gamilaroi Women's Knowledge by a Gamilaroi friend. It's a free event but you MUST have reserved a ticket on eventbrite. This is a non-autonomous event - you do not have to Indigenous to come!
I really recommend reserving your spot, it's a super great way to learn more about Aboriginal culture and history, particularly from the Gamilaroi people. 

https://www.eventbrite.com.au/e/indigenous-department-weaving-workshop-with-sarah-yinarrgalgaa-weavings-tickets-94064959827 ",1,12,https://www.facebook.com/groups/fennerhall/permalink/2556336421162299/
,,,0,0,
"Monday, 17 February 2020 at 7:04 pm",Susan Brown,"Today is the last day to get cheaper tickets and I've heard it straight from the organiser's mouth that tix are selling faster than a halal snack pack at 2am!!!
The line up is so fire that they might set off a real fire alarm so I guess you should better find yourself on Fellows instead of Fenner this Friday.
http://anusa.com.au/fnp2020",0,4,https://www.facebook.com/groups/fennerhall/permalink/2556167917845816/
"Monday, 17 February 2020 at 6:54 pm",Maddy Crowe,"Hello my evacuated friends, there is a concert about one hundred metres from you. Come to the grass to hear some local Indigenous music and eat food",0,12,https://www.facebook.com/groups/fennerhall/permalink/2556153757847232/
"Monday, 17 February 2020 at 6:47 pm",Phoebe Spurrier,"JOIN FENNER WOMENS TOUCH!!!! This is the best sport you can get involved in (other than IB) sorry I don’t make the rules
No experience necessary! Just ask Sarah Long the other coach because I am no way experienced oops
Training times to be released soon 🏈🏈🏈🏈🏈🏈🏈🏈🏈🏈🏈🏈",0,9,https://www.facebook.com/groups/fennerhall/permalink/2556144791181462/
"Monday, 17 February 2020 at 4:36 pm",,Do you like running?!?!? Do you not like running?!?!? Well then this event is for youuu 🥳! We’ve got a super chill trot 🏃‍♂️🏃‍♀️ planned with a pretty lake view 🌸🌿. Everyone is welcome 💛💚. Keen to see you all there in the foyer at 3:20 this Tuesday afternoon ☀️😊!!,0,20,https://www.facebook.com/groups/fennerhall/permalink/2555984447864163/
"Monday, 17 February 2020 at 3:32 pm",,Hello friends!! The Tjabal Centre (Centre for Aboriginal and Torres Strait Islanders) is holding this incredible event today! Please come along and support Indigenous artists. They've even managed to get Mitch Tambo to come (the fulla who got the golden buzzer on AGT),1,16,https://www.facebook.com/groups/fennerhall/permalink/2555887087873899/
